member_id,tier,rule_names_fired,trigger_metric,trigger_value,threshold,default_propensity_score,risk_band,priority_rank,constraint_override,constraint_override_reason,recommended_action,constraint_compliant_action,time_window_for_response,excluded_reason,last_actioned_date,days_since_last_contribution,withdrawal_surge_index,loan_outstanding_kes,par30_breach_flag,compliance_status,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00399,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00399 to legal within 5 working days.,,Next monthly review,capacity_limit,,3.0,0.65,94668.42,0,COMPLIANT,16.83,60.64
STM00405,Basic,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,2.19,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00405 to legal within 5 working days.,,Next monthly review,capacity_limit,,12.0,2.19,24581.98,0,COMPLIANT,19.65,65.0
STM00412,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00412 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,1.1,102059.43,0,COMPLIANT,12.34,63.46
STM00414,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00414 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-28,,1.31,58377.39,0,COMPLIANT,13.97,57.8
STM00417,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00417 to legal within 5 working days.,,Next monthly review,capacity_limit,,14.0,0.58,85954.35,0,COMPLIANT,20.45,62.68
STM00429,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00429 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-10,9.0,0.42,136638.24,0,COMPLIANT,12.85,67.42
STM00439,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00439 to legal within 5 working days.,,Next monthly review,capacity_limit,,6.0,1.49,71219.26,0,COMPLIANT,16.1,78.54
STM00463,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00463 to legal within 5 working days.,,Next monthly review,capacity_limit,,3.0,0.67,32015.41,0,COMPLIANT,12.92,77.66
STM00464,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00464 to legal within 5 working days.,,Next monthly review,capacity_limit,,15.0,1.38,80044.76,0,COMPLIANT,17.18,60.98
STM00466,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00466 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,0.95,82973.09,0,COMPLIANT,17.17,69.17
STM00468,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00468 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-22,8.0,0.83,75569.1,0,COMPLIANT,20.12,75.76
STM00492,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00492 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-11,3.0,1.59,61689.61,0,COMPLIANT,12.04,69.55
STM00502,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00502 to legal within 5 working days.,,Next monthly review,capacity_limit,,7.0,0.43,61270.66,0,COMPLIANT,15.37,79.71
STM00529,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00529 to legal within 5 working days.,,Next monthly review,capacity_limit,,25.0,1.39,42910.61,0,COMPLIANT,18.77,55.99
STM00548,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00548 to legal within 5 working days.,,Next monthly review,capacity_limit,,14.0,0.69,85018.51,0,COMPLIANT,15.0,71.53
STM00553,Basic,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,3.21,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00553 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,3.21,67420.5,0,COMPLIANT,20.0,79.66
STM00555,Basic,PAR30 Escalation,default_propensity_score,0.1,60 days / WSI 2.0,0.1,LOW,7,False,,Collections team escalates member STM00555 to legal within 5 working days.,,Next monthly review,capacity_limit,,22.0,0.56,56992.3,0,COMPLIANT,17.5,75.51
STM00007,Premium,,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Monitor at next scheduled monthly review.,,Next monthly review,capacity_limit,,16.0,1.2,426700.03,0,COMPLIANT,16.48,65.51
STM00010,Premium,,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Monitor at next scheduled monthly review.,,Next monthly review,capacity_limit,2024-10-05,1.0,1.69,328721.83,0,COMPLIANT,18.23,72.11
STM00023,Premium,,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Monitor at next scheduled monthly review.,,Next monthly review,capacity_limit,,24.0,1.68,743967.23,0,COMPLIANT,20.08,57.63
STM00024,Premium,,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Monitor at next scheduled monthly review.,,Next monthly review,capacity_limit,2024-11-16,22.0,0.85,410066.75,0,COMPLIANT,14.94,65.1
STM00035,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00035 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-06,9.0,1.09,614343.26,0,COMPLIANT,12.31,70.44
STM00039,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00039 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,1.51,1197437.2,0,COMPLIANT,19.48,57.43
STM00040,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00040 to legal within 5 working days.,,Next monthly review,capacity_limit,,22.0,0.67,524670.95,0,COMPLIANT,10.53,65.91
STM00042,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00042 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-01,18.0,0.78,1072582.84,0,COMPLIANT,20.08,73.98
STM00051,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00051 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-18,5.0,1.64,933519.89,0,COMPLIANT,21.98,68.46
STM00055,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00055 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-29,23.0,0.41,524235.47,0,COMPLIANT,12.95,61.41
STM00058,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00058 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-22,14.0,1.65,521043.0,0,COMPLIANT,14.75,55.53
STM00059,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00059 to legal within 5 working days.,,Next monthly review,capacity_limit,,26.0,1.75,436308.44,0,COMPLIANT,11.85,69.86
STM00067,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00067 to legal within 5 working days.,,Next monthly review,capacity_limit,,15.0,1.29,417825.83,0,COMPLIANT,17.7,56.61
STM00068,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00068 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.46,313607.4,0,COMPLIANT,19.72,65.76
STM00069,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00069 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,0.57,463861.65,0,COMPLIANT,20.36,77.11
STM00071,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00071 to legal within 5 working days.,,Next monthly review,capacity_limit,,11.0,1.73,628826.94,0,COMPLIANT,15.03,56.97
STM00074,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00074 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-06,13.0,1.76,208450.17,0,COMPLIANT,16.0,69.95
STM00075,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00075 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-24,9.0,0.58,228676.39,0,COMPLIANT,10.83,56.41
STM00077,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00077 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,0.5,825826.35,0,COMPLIANT,15.2,57.57
STM00080,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00080 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.49,517591.6,0,COMPLIANT,14.33,70.56
STM00082,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00082 to legal within 5 working days.,,Next monthly review,capacity_limit,,9.0,0.99,1148624.3,0,COMPLIANT,16.08,55.02
STM00084,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00084 to legal within 5 working days.,,Next monthly review,capacity_limit,,14.0,1.61,367437.73,0,COMPLIANT,20.17,78.19
STM00086,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00086 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-10,14.0,1.13,331980.59,0,COMPLIANT,16.8,67.58
STM00088,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00088 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,1.14,335876.46,0,COMPLIANT,11.51,77.12
STM00090,Premium,PAR30 Escalation,default_propensity_score,0.0,30 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00090 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,1.45,268182.47,0,COMPLIANT,13.04,76.24
STM00091,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00091 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-05,18.0,0.89,192274.23,0,COMPLIANT,12.39,69.87
STM00098,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,3.16,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00098 to legal within 5 working days.,,Next monthly review,capacity_limit,,,3.16,236759.05,0,COMPLIANT,13.63,56.03
STM00099,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00099 to legal within 5 working days.,,Next monthly review,capacity_limit,,24.0,1.49,250508.48,0,COMPLIANT,17.05,65.1
STM00101,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00101 to legal within 5 working days.,,Next monthly review,capacity_limit,,18.0,1.64,208073.4,0,COMPLIANT,15.32,63.64
STM00102,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00102 to legal within 5 working days.,,Next monthly review,capacity_limit,,22.0,0.96,279437.16,0,COMPLIANT,13.27,72.06
STM00103,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00103 to legal within 5 working days.,,Next monthly review,capacity_limit,,9.0,0.68,357869.72,0,COMPLIANT,17.68,74.59
STM00104,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00104 to legal within 5 working days.,,Next monthly review,capacity_limit,,24.0,0.44,175736.75,0,COMPLIANT,18.24,59.2
STM00107,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00107 to legal within 5 working days.,,Next monthly review,capacity_limit,,22.0,0.89,322204.6,0,COMPLIANT,11.88,65.28
STM00108,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00108 to legal within 5 working days.,,Next monthly review,capacity_limit,,18.0,0.6,115582.44,0,COMPLIANT,17.48,78.5
STM00112,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00112 to legal within 5 working days.,,Next monthly review,capacity_limit,,18.0,1.79,117004.27,0,COMPLIANT,13.16,76.76
STM00115,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00115 to legal within 5 working days.,,Next monthly review,capacity_limit,,21.0,1.51,67982.76,0,COMPLIANT,12.45,61.97
STM00116,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00116 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-08,14.0,0.78,140748.21,0,COMPLIANT,21.48,69.16
STM00118,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00118 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-23,11.0,1.54,146978.07,0,COMPLIANT,10.57,60.18
STM00120,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00120 to legal within 5 working days.,,Next monthly review,capacity_limit,,1.0,0.71,211610.93,0,COMPLIANT,15.75,76.21
STM00121,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00121 to legal within 5 working days.,,Next monthly review,capacity_limit,,5.0,0.48,142769.31,0,COMPLIANT,21.64,57.49
STM00123,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00123 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,1.0,171862.67,0,COMPLIANT,16.6,62.75
STM00124,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00124 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-05,9.0,1.59,127759.04,0,COMPLIANT,12.35,72.51
STM00126,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00126 to legal within 5 working days.,,Next monthly review,capacity_limit,,23.0,0.97,179622.57,0,COMPLIANT,13.99,56.24
STM00127,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00127 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.67,450309.52,0,COMPLIANT,12.18,58.28
STM00135,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00135 to legal within 5 working days.,,Next monthly review,capacity_limit,,1.0,0.54,83736.95,0,COMPLIANT,17.74,58.32
STM00138,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00138 to legal within 5 working days.,,Next monthly review,capacity_limit,,16.0,1.21,94380.06,0,COMPLIANT,11.96,61.93
STM00139,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00139 to legal within 5 working days.,,Next monthly review,capacity_limit,,25.0,1.16,97278.19,0,COMPLIANT,21.88,57.78
STM00140,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00140 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-12,,1.37,214587.31,0,COMPLIANT,11.07,65.01
STM00141,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00141 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-18,,1.03,262250.13,0,COMPLIANT,17.94,73.5
STM00142,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00142 to legal within 5 working days.,,Next monthly review,capacity_limit,,12.0,1.74,175489.39,0,COMPLIANT,18.02,76.75
STM00143,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00143 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-06,7.0,0.77,202657.27,0,COMPLIANT,18.47,55.28
STM00144,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00144 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,0.41,125617.85,0,COMPLIANT,11.71,57.35
STM00148,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00148 to legal within 5 working days.,,Next monthly review,capacity_limit,,4.0,0.49,85829.92,0,COMPLIANT,12.55,69.71
STM00150,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00150 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,1.63,148807.22,0,COMPLIANT,13.06,66.54
STM00152,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00152 to legal within 5 working days.,,Next monthly review,capacity_limit,,23.0,1.54,155674.27,0,COMPLIANT,19.78,61.49
STM00153,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00153 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-10,6.0,1.66,268154.46,0,COMPLIANT,16.8,72.22
STM00161,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00161 to legal within 5 working days.,,Next monthly review,capacity_limit,,26.0,1.58,136613.2,0,COMPLIANT,12.91,60.66
STM00167,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00167 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-02,27.0,1.68,108261.29,0,COMPLIANT,18.47,69.09
STM00171,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00171 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-19,15.0,1.41,199409.31,0,COMPLIANT,11.27,70.16
STM00179,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00179 to legal within 5 working days.,,Next monthly review,capacity_limit,,12.0,0.56,189793.39,0,COMPLIANT,15.23,76.25
STM00180,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00180 to legal within 5 working days.,,Next monthly review,capacity_limit,,6.0,1.19,266468.2,0,COMPLIANT,12.26,79.92
STM00184,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00184 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.57,101797.98,0,COMPLIANT,17.53,59.0
STM00187,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00187 to legal within 5 working days.,,Next monthly review,capacity_limit,,18.0,0.5,337121.48,0,COMPLIANT,14.68,58.41
STM00188,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00188 to legal within 5 working days.,,Next monthly review,capacity_limit,,17.0,0.46,146760.23,0,COMPLIANT,19.42,56.77
STM00189,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00189 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-27,5.0,0.66,229852.69,0,COMPLIANT,14.8,65.97
STM00190,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00190 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-28,7.0,1.49,307373.52,0,COMPLIANT,20.12,74.34
STM00191,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00191 to legal within 5 working days.,,Next monthly review,capacity_limit,,13.0,0.97,203855.58,0,COMPLIANT,21.53,59.17
STM00192,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00192 to legal within 5 working days.,,Next monthly review,capacity_limit,,12.0,0.48,107986.85,0,COMPLIANT,12.5,57.19
STM00196,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00196 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-09,15.0,0.73,62556.85,0,COMPLIANT,16.29,71.26
STM00198,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00198 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-13,7.0,1.13,71059.24,0,COMPLIANT,17.9,71.22
STM00200,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00200 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-28,18.0,1.55,136655.8,0,COMPLIANT,14.59,73.1
STM00204,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00204 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-15,25.0,1.14,169705.79,0,COMPLIANT,13.87,62.09
STM00206,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00206 to legal within 5 working days.,,Next monthly review,capacity_limit,,13.0,1.49,287643.0,0,COMPLIANT,19.79,71.53
STM00212,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00212 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-01,,0.89,183040.25,0,COMPLIANT,21.12,57.73
STM00214,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00214 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,1.25,160181.54,0,COMPLIANT,18.01,55.32
STM00215,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00215 to legal within 5 working days.,,Next monthly review,capacity_limit,,14.0,1.69,192051.77,0,COMPLIANT,20.02,79.85
STM00217,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00217 to legal within 5 working days.,,Next monthly review,capacity_limit,,17.0,0.63,327360.65,0,COMPLIANT,16.2,69.6
STM00221,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00221 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-26,23.0,1.16,196425.7,0,COMPLIANT,13.87,59.11
STM00222,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00222 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-06,6.0,0.46,442011.56,0,COMPLIANT,20.96,69.86
STM00223,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00223 to legal within 5 working days.,,Next monthly review,capacity_limit,,12.0,1.22,220059.01,0,COMPLIANT,10.25,73.27
STM00224,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00224 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-27,6.0,0.7,193279.46,0,COMPLIANT,19.65,72.23
STM00227,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00227 to legal within 5 working days.,,Next monthly review,capacity_limit,,2.0,1.77,392126.01,0,COMPLIANT,20.6,64.33
STM00229,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00229 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-16,1.0,1.49,59592.14,0,COMPLIANT,13.97,55.34
STM00231,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00231 to legal within 5 working days.,,Next monthly review,capacity_limit,,,0.91,382547.25,0,COMPLIANT,21.82,72.76
STM00232,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00232 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-15,20.0,1.68,159908.21,0,COMPLIANT,11.0,75.81
STM00238,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00238 to legal within 5 working days.,,Next monthly review,capacity_limit,,20.0,0.91,144184.3,0,COMPLIANT,10.49,78.1
STM00240,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00240 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-12,14.0,0.4,237070.38,0,COMPLIANT,21.66,62.07
STM00243,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00243 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-17,4.0,1.28,378349.72,0,COMPLIANT,16.28,59.29
STM00244,Standard,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,2.28,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00244 to legal within 5 working days.,,Next monthly review,capacity_limit,,8.0,2.28,312496.26,0,COMPLIANT,19.59,63.48
STM00247,Standard,PAR30 Escalation,default_propensity_score,0.0,45 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00247 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-03,5.0,1.26,125556.86,0,COMPLIANT,11.43,74.84
