member_id,snapshot_date,snapshot_date_raw,report_month,tier,monthly_contribution_kes,days_since_last_contribution,withdrawal_surge_index,payroll_confirmation_lag_days,savings_balance_kes,loan_outstanding_kes,par30_breach_flag,last_actioned_date,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00009,2023-09-01,2023-09-01,2023-09-01,Premium,11851.7,13.0,1.37,9,724762.65,705152.59,0,2023-07-18,20.3,78.38
STM00009,2023-10-01,2023-10-01,2023-10-01,Premium,13378.62,8.0,0.75,6,733391.98,750340.24,0,,20.63,68.97
STM00009,2023-11-01,2023-11-01,2023-11-01,Premium,14394.25,6.0,1.15,4,743745.46,1200743.23,0,,16.16,64.35
STM00009,2023-12-01,2023-12-01,2023-12-01,Premium,13409.72,15.0,1.03,5,749653.9,884941.41,0,,19.15,76.54
STM00009,2024-01-01,01/01/2024,2024-01-01,Premium,11366.88,17.0,1.59,6,757638.96,601119.6,0,,20.74,85.33
STM00009,2024-02-01,2024-02-01,2024-02-01,Premium,13092.51,8.0,1.76,2,769683.29,529338.71,0,2023-12-11,9.53,85.43
STM00009,2024-03-01,2024-03-01,2024-03-01,Premium,12329.23,18.0,0.64,2,780090.96,964126.24,0,,15.32,80.32
STM00009,2024-04-01,2024-04-01,2024-04-01,Premium,14311.26,3.0,0.56,1,793447.45,1101243.11,0,2024-02-23,19.42,83.92
STM00009,2024-05-01,2024-05-01,2024-05-01,Premium,11254.77,13.0,0.86,7,799864.23,696887.24,0,2024-04-15,14.32,71.26
STM00009,2024-06-01,2024-06-01,2024-06-01,Premium,14666.51,12.0,1.02,2,807595.39,986580.79,0,2024-04-12,19.51,86.67
STM00009,2024-07-01,01/07/2024,2024-07-01,Premium,13206.64,9.0,0.65,3,815695.44,796409.76,0,,13.54,86.1
STM00009,2024-08-01,2024-08-01,2024-08-01,Premium,14285.21,,1.0,3,821837.58,1001248.27,0,,21.08,82.77
STM00009,2024-09-01,2024-09-01,2024-09-01,Premium,11142.64,12.0,1.65,4,826555.11,806986.53,0,,16.23,79.24
STM00009,2024-10-01,2024-10-01,2024-10-01,Premium,12310.24,27.0,0.66,2,834002.59,1018277.23,0,,12.76,85.78
STM00009,2024-11-01,2024-11-01,2024-11-01,Premium,11342.82,8.0,1.37,1,843343.06,1473584.7,0,2024-09-07,11.91,84.06
STM00009,2024-12-01,2024-12-01,2024-12-01,Premium,14749.06,25.0,1.77,6,850592.2,873511.67,0,,21.48,70.58
STM00010,2023-01-01,01/01/2023,2023-01-01,Premium,14966.38,19.0,1.39,0,217524.19,205077.07,0,,17.84,76.95
STM00010,2023-02-01,2023-02-01,2023-02-01,Premium,16034.72,18.0,0.66,9,231848.08,244875.57,0,,20.02,61.28
STM00010,2023-03-01,2023-03-01,2023-03-01,Premium,18772.32,18.0,0.55,9,246504.13,210122.46,0,2023-01-30,18.82,74.18
STM00010,2023-04-01,2023-04-01,2023-04-01,Premium,19032.8,3.0,1.62,3,262548.25,386540.79,0,,21.15,63.4
STM00010,2023-05-01,2023-05-01,2023-05-01,Premium,19714.29,14.0,1.53,2,,204501.76,0,2023-04-16,18.93,76.67
STM00010,2023-06-01,2023-06-01,2023-06-01,Premium,17340.98,4.0,0.84,6,291366.32,452228.57,0,,16.53,78.09
STM00010,2023-07-01,01/07/2023,2023-07-01,Premium,18525.86,23.0,0.5,3,307108.26,453138.64,0,,18.18,64.84
STM00010,2023-08-01,2023-08-01,2023-08-01,Premium,15115.79,19.0,0.45,5,319075.63,258255.71,0,,18.87,57.3
STM00010,2023-09-01,2023-09-01,2023-09-01,Premium,18679.9,4.0,0.88,6,326991.03,465519.48,0,,10.27,71.17
STM00010,2023-10-01,2023-10-01,2023-10-01,Premium,16587.38,,0.68,3,339983.29,174257.88,0,2023-09-12,16.9,59.72
STM00010,2023-11-01,2023-11-01,2023-11-01,Premium,17206.56,25.0,1.14,3,356613.33,368248.81,0,2023-09-28,16.52,67.06
STM00010,2023-12-01,2023-12-01,2023-12-01,Premium,19539.98,3.0,1.34,5,375526.64,233716.89,0,,14.16,73.69
STM00010,2024-01-01,01/01/2024,2024-01-01,Premium,19455.35,,0.53,8,393408.9,184799.51,0,2023-12-12,9.3,80.99
STM00010,2024-02-01,2024-02-01,2024-02-01,Premium,15139.87,27.0,0.89,7,402975.15,342344.48,0,2024-01-09,18.33,65.59
STM00010,2024-03-01,2024-03-01,2024-03-01,Premium,19067.25,18.0,0.74,1,411190.06,396245.91,0,,11.96,86.11
STM00010,2024-04-01,2024-04-01,2024-04-01,Premium,18206.2,7.0,0.78,9,429207.25,270715.7,0,,19.04,73.38
STM00010,2024-05-01,2024-05-01,2024-05-01,Premium,14908.02,15.0,0.98,2,440283.87,249640.71,0,2024-02-28,20.15,82.38
STM00010,2024-06-01,2024-06-01,2024-06-01,Premium,18780.85,13.0,1.01,8,452910.39,295774.86,0,,20.77,84.28
STM00010,2024-07-01,01/07/2024,2024-07-01,Premium,18449.02,6.0,1.54,0,463154.26,175022.8,0,,15.26,72.37
STM00010,2024-08-01,2024-08-01,2024-08-01,Premium,15208.66,,1.69,0,475821.05,381502.76,0,,21.44,67.4
STM00010,2024-09-01,2024-09-01,2024-09-01,Premium,18420.4,,0.84,3,492268.16,183596.66,0,,18.36,77.88
STM00010,2024-10-01,2024-10-01,2024-10-01,Premium,19617.17,23.0,1.32,7,509497.31,273165.76,0,,17.4,75.12
STM00010,2024-11-01,2024-11-01,2024-11-01,Premium,14796.52,6.0,0.66,0,522246.04,160126.03,0,,14.53,76.59
STM00010,2024-12-01,2024-12-01,2024-12-01,Premium,18052.84,1.0,1.69,4,537241.64,328721.83,0,2024-10-05,18.23,72.11
STM00011,2023-01-01,01/01/2023,2023-01-01,Premium,11433.79,12.0,0.83,15,268413.43,356941.32,0,2022-10-30,12.53,72.61
STM00011,2023-02-01,2023-02-01,2023-02-01,Premium,12255.09,20.0,0.52,37,278542.43,506523.24,0,2022-11-22,16.5,57.19
STM00011,2023-03-01,2023-03-01,2023-03-01,Premium,13605.76,3.0,0.6,30,290657.43,516627.03,0,,10.04,61.45
STM00011,2023-04-01,2023-04-01,2023-04-01,Premium,14129.36,22.0,1.57,37,302038.58,495529.26,0,,18.23,82.74
STM00011,2023-05-01,2023-05-01,2023-05-01,Premium,14110.36,1.0,1.5,22,312679.96,253546.55,0,,20.18,68.11
STM00011,2023-06-01,2023-06-01,2023-06-01,Premium,15266.15,,0.81,35,327803.23,328379.04,0,,10.94,66.48
STM00011,2023-07-01,01/07/2023,2023-07-01,Premium,13153.19,22.0,0.98,25,333482.39,273127.08,0,,19.44,70.47
STM00011,2023-08-01,2023-08-01,2023-08-01,Premium,13061.7,25.0,1.75,41,342194.57,555657.38,0,2023-07-03,12.15,83.4
STM00011,2023-09-01,2023-09-01,2023-09-01,Premium,14059.98,25.0,0.77,30,349688.29,198252.35,0,,15.2,82.73
STM00011,2023-10-01,2023-10-01,2023-10-01,Premium,12614.09,5.0,1.37,18,360898.22,293192.9,0,,13.0,78.2
STM00011,2023-11-01,2023-11-01,2023-11-01,Premium,15111.3,18.0,0.44,27,369840.05,503035.57,0,2023-10-20,19.44,70.86
STM00011,2023-12-01,2023-12-01,2023-12-01,Premium,11884.35,19.0,0.91,40,375313.1,256641.65,0,,9.21,55.92
STM00011,2024-01-01,01/01/2024,2024-01-01,Premium,12602.42,5.0,1.04,30,386953.92,415851.13,0,,15.58,75.06
STM00011,2024-02-01,2024-02-01,2024-02-01,Premium,13780.66,1.0,1.16,38,398115.0,198641.41,0,,17.73,70.19
STM00011,2024-03-01,2024-03-01,2024-03-01,Premium,1263.25,108.0,0.93,24,399177.33,295880.27,0,,14.01,85.96
STM00011,2024-04-01,2024-04-01,2024-04-01,Premium,1466.09,,0.78,40,400359.83,458080.22,0,2024-03-22,17.38,58.59
STM00011,2024-05-01,2024-05-01,2024-05-01,Premium,3242.21,58.0,0.91,35,403490.03,287719.24,0,,17.76,77.76
STM00011,2024-06-01,2024-06-01,2024-06-01,Premium,2028.63,102.0,1.37,40,,377182.21,1,2024-03-23,15.17,68.5
STM00011,2024-07-01,01/07/2024,2024-07-01,Premium,1028.95,,1.09,29,405285.74,389778.2,1,,17.83,69.6
STM00011,2024-08-01,2024-08-01,2024-08-01,Premium,2420.24,98.0,1.48,37,406448.43,431233.22,1,,10.98,73.54
STM00011,2024-09-01,2024-09-01,2024-09-01,Premium,3106.19,72.0,1.52,30,409286.78,271720.46,1,,11.14,72.79
STM00011,2024-10-01,2024-10-01,2024-10-01,Premium,2753.4,94.0,1.58,24,411265.45,432610.27,1,2024-08-16,14.85,77.04
STM00011,2024-11-01,2024-11-01,2024-11-01,Premium,2127.06,47.0,1.32,21,412894.76,320139.88,1,,14.6,81.47
STM00011,2024-12-01,2024-12-01,2024-12-01,Premium,2055.49,50.0,1.18,29,414565.45,427667.67,1,,17.73,72.09
STM00012,2023-01-01,01/01/2023,2023-01-01,Premium,18442.9,27.0,0.86,7,312088.63,322099.27,0,,12.46,81.0
STM00012,2023-02-01,2023-02-01,2023-02-01,Premium,17037.69,12.0,1.1,1,320216.92,420358.7,0,,17.6,62.52
STM00012,2023-03-01,2023-03-01,2023-03-01,Premium,19752.26,20.0,1.69,1,335952.79,661094.31,0,,16.58,87.54
STM00012,2023-04-01,2023-04-01,2023-04-01,Premium,17585.5,17.0,1.28,1,,260254.91,0,,20.31,79.62
STM00012,2023-05-01,2023-05-01,2023-05-01,Premium,16516.21,21.0,1.07,2,363350.97,607362.58,0,,21.36,87.79
STM00012,2023-06-01,2023-06-01,2023-06-01,Premium,16110.64,21.0,0.62,4,375204.46,564783.35,0,2023-04-29,19.68,64.51
STM00012,2023-07-01,01/07/2023,2023-07-01,Premium,18335.22,21.0,0.77,0,391116.85,246753.66,0,,18.96,86.89
STM00012,2023-08-01,2023-08-01,2023-08-01,Premium,17693.99,1.0,0.72,5,400530.83,627850.56,0,2023-07-19,19.52,69.91
STM00012,2023-09-01,2023-09-01,2023-09-01,Premium,15230.9,18.0,1.46,5,411381.2,577069.04,0,,19.15,60.48
STM00012,2023-10-01,2023-10-01,2023-10-01,Premium,19255.32,4.0,0.94,1,,455929.82,0,2023-08-15,17.78,76.7
STM00012,2023-11-01,2023-11-01,2023-11-01,Premium,16572.57,15.0,1.49,2,433100.65,665917.09,0,,11.67,78.31
STM00012,2023-12-01,2023-12-01,2023-12-01,Premium,15701.62,23.0,1.26,5,443433.81,553224.53,0,,11.41,71.71
STM00012,2024-01-01,01/01/2024,2024-01-01,Premium,18615.44,21.0,0.67,3,,681374.25,0,,14.59,84.57
STM00012,2024-02-01,2024-02-01,2024-02-01,Premium,18805.47,3.0,0.56,7,478043.73,529135.54,0,,10.71,76.89
STM00012,2024-03-01,2024-03-01,2024-03-01,Premium,19712.2,,1.03,1,487249.72,399440.16,0,,11.9,55.19
STM00012,2024-04-01,2024-04-01,2024-04-01,Premium,17073.95,12.0,1.33,4,500339.61,596808.0,0,,13.26,68.22
STM00012,2024-05-01,2024-05-01,2024-05-01,Premium,18585.26,18.0,1.12,8,514427.77,291322.97,0,,10.36,82.58
STM00012,2024-06-01,2024-06-01,2024-06-01,Premium,19753.71,8.0,0.65,1,524698.31,383992.99,0,,19.65,82.71
STM00012,2024-07-01,01/07/2024,2024-07-01,Premium,18962.97,12.0,1.12,0,538136.79,580931.2,0,,12.44,81.86
STM00012,2024-08-01,2024-08-01,2024-08-01,Premium,17723.09,9.0,1.04,6,555777.08,340953.22,0,,9.03,68.39
STM00012,2024-09-01,2024-09-01,2024-09-01,Premium,19022.49,18.0,0.8,5,574678.65,696670.63,0,2024-06-25,12.1,81.61
STM00012,2024-10-01,2024-10-01,2024-10-01,Premium,15180.41,20.0,0.87,5,581581.16,358234.46,0,,9.52,82.27
STM00012,2024-11-01,2024-11-01,2024-11-01,Premium,18819.13,16.0,1.29,8,591753.2,335141.68,0,2024-10-25,17.52,59.37
STM00012,2024-12-01,2024-12-01,2024-12-01,Premium,17944.81,9.0,1.5,6,601105.69,654109.49,0,,19.72,80.57
STM00013,2023-01-01,01/01/2023,2023-01-01,Premium,7924.0,14.0,1.05,2,562987.39,630130.74,0,,20.1,59.98
STM00013,2023-02-01,2023-02-01,2023-02-01,Premium,9341.39,,0.97,8,572140.56,1249498.98,0,,21.22,62.59
STM00013,2023-03-01,2023-03-01,2023-03-01,Premium,7820.64,4.0,0.76,0,575941.95,1133657.36,0,,20.4,87.88
STM00013,2023-04-01,2023-04-01,2023-04-01,Premium,7660.85,18.0,1.62,9,580145.16,1035518.53,0,2023-02-24,18.93,65.15
STM00013,2023-05-01,2023-05-01,2023-05-01,Premium,8391.41,8.0,1.51,4,583695.99,933353.87,0,,11.14,55.27
STM00013,2023-06-01,2023-06-01,2023-06-01,Premium,7164.94,9.0,0.84,9,588101.43,1174697.39,0,,18.17,74.83
STM00013,2023-07-01,01/07/2023,2023-07-01,Premium,9385.58,17.0,1.77,9,596149.96,1219678.04,0,2023-06-25,9.09,87.95
STM00013,2023-08-01,2023-08-01,2023-08-01,Premium,8514.53,7.0,1.45,4,603900.46,1089129.45,0,,12.06,59.91
STM00013,2023-09-01,2023-09-01,2023-09-01,Premium,7613.04,,1.43,1,607462.15,446881.06,0,,22.0,70.72
STM00013,2023-10-01,2023-10-01,2023-10-01,Premium,9004.99,20.0,1.47,8,612569.37,433455.89,0,,11.44,62.17
STM00013,2023-11-01,2023-11-01,2023-11-01,Premium,8776.14,18.0,0.5,5,620147.32,419390.48,0,,15.59,72.53
STM00013,2023-12-01,2023-12-01,2023-12-01,Premium,9067.2,21.0,1.24,4,624759.28,954798.28,0,,11.14,69.12
STM00013,2024-01-01,01/01/2024,2024-01-01,Premium,8697.79,23.0,1.69,2,629324.97,545787.24,0,,13.55,56.54
STM00013,2024-02-01,2024-02-01,2024-02-01,Premium,8193.8,26.0,1.65,5,632860.43,881474.11,0,,12.43,58.3
STM00013,2024-03-01,2024-03-01,2024-03-01,Premium,9006.2,6.0,0.98,2,637976.83,901824.82,0,2024-01-14,9.2,76.48
STM00013,2024-04-01,2024-04-01,2024-04-01,Premium,8152.61,14.0,0.76,7,645858.68,582250.26,0,2024-01-31,19.91,76.9
STM00013,2024-05-01,2024-05-01,2024-05-01,Premium,8593.98,3.0,1.07,2,,1318544.05,0,2024-04-06,8.54,68.36
STM00013,2024-06-01,2024-06-01,2024-06-01,Premium,8191.58,14.0,1.15,8,654269.93,921596.65,0,,16.25,78.55
STM00013,2024-07-01,01/07/2024,2024-07-01,Premium,7449.6,13.0,0.57,9,659051.13,501388.39,0,,14.79,83.65
STM00013,2024-08-01,2024-08-01,2024-08-01,Premium,7209.59,3.0,0.68,2,665925.33,1284196.52,0,,14.39,70.84
STM00013,2024-09-01,2024-09-01,2024-09-01,Premium,7127.27,12.0,1.49,6,671228.58,1229401.59,0,,10.25,69.16
STM00013,2024-10-01,2024-10-01,2024-10-01,Premium,9534.09,1.0,1.31,5,678123.22,1055722.79,0,2024-08-08,18.3,81.0
STM00013,2024-11-01,2024-11-01,2024-11-01,Premium,9457.07,27.0,1.18,0,682996.05,511403.17,0,2024-08-05,14.28,60.1
STM00013,2024-12-01,2024-12-01,2024-12-01,Premium,8202.2,27.0,1.3,6,,964821.18,0,,17.15,62.97
STM00014,2023-01-01,01/01/2023,2023-01-01,Premium,6236.16,2.0,1.17,7,475125.21,397144.08,0,2022-11-24,20.52,59.5
STM00014,2023-02-01,2023-02-01,2023-02-01,Premium,6726.82,18.0,0.78,8,479261.68,1080531.15,0,2022-11-25,18.12,87.25
STM00014,2023-03-01,2023-03-01,2023-03-01,Premium,5474.2,5.0,0.53,4,483179.16,819032.88,0,,11.98,70.24
STM00014,2023-04-01,2023-04-01,2023-04-01,Premium,5863.69,5.0,0.93,8,486815.37,355959.5,0,2023-03-26,13.14,86.49
STM00014,2023-05-01,2023-05-01,2023-05-01,Premium,5677.39,,1.35,8,492194.6,972422.61,0,,16.24,65.23
STM00014,2023-06-01,2023-06-01,2023-06-01,Premium,6815.43,5.0,0.45,5,496186.91,851983.04,0,,13.74,86.99
STM00014,2023-07-01,01/07/2023,2023-07-01,Premium,7028.74,27.0,0.73,3,501169.75,905194.01,0,,18.35,73.08
STM00014,2023-08-01,2023-08-01,2023-08-01,Premium,5697.18,8.0,1.68,6,506551.95,638542.62,0,,12.7,87.65
STM00014,2023-09-01,2023-09-01,2023-09-01,Premium,6589.54,23.0,0.62,0,509466.55,1039037.39,0,,19.11,62.87
STM00014,2023-10-01,2023-10-01,2023-10-01,Premium,6201.75,,0.84,3,512679.06,909495.92,0,,19.75,70.35
STM00014,2023-11-01,2023-11-01,2023-11-01,Premium,5859.66,16.0,1.74,6,517863.84,773698.83,0,,21.94,57.74
STM00014,2023-12-01,2023-12-01,2023-12-01,Premium,6942.53,27.0,0.42,6,524203.88,650331.99,0,2023-09-27,15.64,70.02
STM00014,2024-01-01,01/01/2024,2024-01-01,Premium,7185.49,7.0,0.7,3,530391.74,1068822.63,0,,19.97,86.74
STM00014,2024-02-01,2024-02-01,2024-02-01,Premium,5870.67,9.0,1.06,4,533137.9,406234.11,0,2023-12-29,20.14,56.42
STM00014,2024-03-01,2024-03-01,2024-03-01,Premium,6555.42,25.0,0.91,6,538182.62,1011809.02,0,,20.22,76.68
STM00014,2024-04-01,2024-04-01,2024-04-01,Premium,7354.99,11.0,1.06,7,545536.73,521757.86,0,,19.21,76.85
STM00014,2024-05-01,2024-05-01,2024-05-01,Premium,6925.49,16.0,0.93,3,549886.98,913930.67,0,,11.61,79.04
STM00014,2024-06-01,2024-06-01,2024-06-01,Premium,6367.96,26.0,0.69,7,555209.74,965678.16,0,2024-03-25,10.95,84.18
STM00014,2024-07-01,01/07/2024,2024-07-01,Premium,6130.48,,0.69,9,559018.31,650901.94,0,2024-05-11,18.28,75.8
STM00014,2024-08-01,2024-08-01,2024-08-01,Premium,6494.2,19.0,0.91,9,562925.02,1087062.62,0,,21.94,71.62
STM00014,2024-09-01,2024-09-01,2024-09-01,Premium,6101.76,,1.32,0,565622.94,874311.84,0,,17.71,81.66
STM00014,2024-10-01,2024-10-01,2024-10-01,Premium,6605.46,14.0,1.68,3,571077.23,802973.41,0,2024-07-19,11.45,59.34
STM00014,2024-11-01,2024-11-01,2024-11-01,Premium,6666.67,15.0,0.94,8,576556.01,580055.53,0,2024-10-11,18.84,66.89
STM00014,2024-12-01,2024-12-01,2024-12-01,Premium,5715.12,18.0,0.66,0,581089.99,664853.03,0,,15.97,56.46
STM00015,2023-01-01,01/01/2023,2023-01-01,Premium,6624.65,22.0,1.38,4,360624.14,568477.66,0,,11.12,56.73
STM00015,2023-02-01,2023-02-01,2023-02-01,Premium,6998.29,27.0,1.59,8,365389.91,539599.14,0,,21.06,61.96
STM00015,2023-03-01,2023-03-01,2023-03-01,Premium,6977.02,8.0,1.18,9,369471.39,442471.85,0,2023-01-02,10.06,61.84
STM00015,2023-04-01,2023-04-01,2023-04-01,Premium,6849.21,5.0,1.29,9,375012.3,556154.25,0,,19.12,75.8
STM00015,2023-05-01,2023-05-01,2023-05-01,Premium,5956.81,10.0,1.33,3,380343.98,441234.77,0,2023-03-12,14.97,72.15
STM00015,2023-06-01,2023-06-01,2023-06-01,Premium,6750.17,24.0,1.48,0,384332.46,678620.86,0,,13.91,83.5
STM00015,2023-07-01,01/07/2023,2023-07-01,Premium,7422.03,11.0,1.37,2,389740.65,400375.99,0,,13.99,61.57
STM00015,2023-08-01,2023-08-01,2023-08-01,Premium,6637.22,7.0,0.65,3,394858.45,698284.48,0,,18.5,87.2
STM00015,2023-09-01,2023-09-01,2023-09-01,Premium,7402.19,20.0,1.41,4,399754.44,828747.57,0,2023-07-31,13.71,55.19
STM00015,2023-10-01,2023-10-01,2023-10-01,Premium,6281.87,16.0,0.45,6,,488441.24,0,,12.6,78.73
STM00015,2023-11-01,2023-11-01,2023-11-01,Premium,7075.52,21.0,1.58,8,411780.18,284034.74,0,2023-09-26,10.94,66.6
STM00015,2023-12-01,2023-12-01,2023-12-01,Premium,5552.66,2.0,1.2,5,415177.62,499850.09,0,,16.4,60.71
STM00015,2024-01-01,01/01/2024,2024-01-01,Premium,5568.41,8.0,1.45,2,419033.23,726078.95,0,,20.82,78.46
STM00015,2024-02-01,2024-02-01,2024-02-01,Premium,5723.43,,1.6,8,422905.95,485178.7,0,,10.19,79.31
STM00015,2024-03-01,2024-03-01,2024-03-01,Premium,5777.05,12.0,0.84,5,428235.74,550799.97,0,2023-12-26,17.99,63.25
STM00015,2024-04-01,2024-04-01,2024-04-01,Premium,7409.05,6.0,1.51,8,434218.93,702965.39,0,,13.92,67.31
STM00015,2024-05-01,2024-05-01,2024-05-01,Premium,5622.42,8.0,0.77,7,437963.61,689850.74,0,2024-03-22,19.16,81.88
STM00015,2024-06-01,2024-06-01,2024-06-01,Premium,5748.72,11.0,1.55,0,441596.46,778468.01,0,,19.37,58.38
STM00015,2024-07-01,01/07/2024,2024-07-01,Premium,5816.92,13.0,1.5,9,446212.08,595295.55,0,,12.78,73.17
STM00015,2024-08-01,2024-08-01,2024-08-01,Premium,6655.6,15.0,1.64,6,448895.74,645705.29,0,,15.01,79.29
STM00015,2024-09-01,2024-09-01,2024-09-01,Premium,7415.8,14.0,1.22,6,454785.24,665398.7,0,2024-08-01,17.04,68.09
STM00015,2024-10-01,2024-10-01,2024-10-01,Premium,5866.95,3.0,0.54,6,458369.37,341862.55,0,,16.79,69.27
STM00015,2024-11-01,2024-11-01,2024-11-01,Premium,6278.6,3.0,0.42,6,463207.19,569622.81,0,2024-09-07,12.76,66.88
STM00015,2024-12-01,2024-12-01,2024-12-01,Premium,6623.54,20.0,0.98,6,468087.65,830925.46,0,2024-10-13,9.14,82.75
STM00016,2023-01-01,01/01/2023,2023-01-01,Premium,8033.54,21.0,0.72,2,233698.54,505160.15,0,,19.36,75.13
STM00016,2023-02-01,2023-02-01,2023-02-01,Premium,8499.73,27.0,0.98,1,238206.48,183505.95,0,2022-11-23,15.21,79.72
STM00016,2023-03-01,2023-03-01,2023-03-01,Premium,7302.72,,1.8,5,241845.76,274986.25,0,2023-01-07,17.24,75.71
STM00016,2023-04-01,2023-04-01,2023-04-01,Premium,8788.37,7.0,1.7,5,247332.72,460130.31,0,,9.07,79.48
STM00016,2023-05-01,2023-05-01,2023-05-01,Premium,7816.35,7.0,1.08,6,254256.55,199503.71,0,,10.57,67.6
STM00016,2023-06-01,2023-06-01,2023-06-01,Premium,9304.9,3.0,0.5,9,261518.58,295175.44,0,,16.31,70.72
STM00016,2023-07-01,01/07/2023,2023-07-01,Premium,9300.36,24.0,1.57,7,267397.72,293118.17,0,,13.25,66.58
STM00016,2023-08-01,2023-08-01,2023-08-01,Premium,8789.8,1.0,0.55,8,272585.99,294419.95,0,,17.55,86.37
STM00016,2023-09-01,2023-09-01,2023-09-01,Premium,9227.23,10.0,1.22,5,279754.91,265629.26,0,2023-08-05,18.21,78.82
STM00016,2023-10-01,2023-10-01,2023-10-01,Premium,8421.17,6.0,0.59,3,285276.8,458403.09,0,,21.0,72.33
STM00016,2023-11-01,2023-11-01,2023-11-01,Premium,9183.25,17.0,1.66,2,290788.37,314528.44,0,2023-09-19,17.65,57.66
STM00016,2023-12-01,2023-12-01,2023-12-01,Premium,7742.63,14.0,1.56,3,295909.28,443472.95,0,,17.53,61.49
STM00016,2024-01-01,01/01/2024,2024-01-01,Premium,9278.67,20.0,1.36,3,300971.38,284622.61,0,2023-12-18,19.66,56.05
STM00016,2024-02-01,2024-02-01,2024-02-01,Premium,7888.06,23.0,0.59,2,304955.29,241628.92,0,2023-12-12,9.91,69.71
STM00016,2024-03-01,2024-03-01,2024-03-01,Premium,8374.83,4.0,1.33,7,309018.04,438401.72,0,,12.84,61.32
STM00016,2024-04-01,2024-04-01,2024-04-01,Premium,8196.37,,1.41,4,315994.17,173684.31,0,,20.81,59.51
STM00016,2024-05-01,2024-05-01,2024-05-01,Premium,9049.9,13.0,1.76,2,320684.31,426564.69,0,2024-02-24,8.64,57.11
STM00016,2024-06-01,2024-06-01,2024-06-01,Premium,8106.91,3.0,1.25,8,324374.77,372817.48,0,2024-05-19,10.71,58.74
STM00016,2024-07-01,01/07/2024,2024-07-01,Premium,8992.65,17.0,1.0,4,330900.03,428136.73,0,2024-04-26,10.79,70.38
STM00016,2024-08-01,2024-08-01,2024-08-01,Premium,8562.37,27.0,1.43,9,335297.91,269648.52,0,,11.57,82.05
STM00016,2024-09-01,2024-09-01,2024-09-01,Premium,8645.51,9.0,1.73,6,341549.83,258120.08,0,2024-06-27,21.06,75.71
STM00016,2024-10-01,2024-10-01,2024-10-01,Premium,9219.66,9.0,0.7,2,346387.8,185132.59,0,2024-08-24,15.6,78.87
STM00016,2024-11-01,2024-11-01,2024-11-01,Premium,8164.76,12.0,0.61,8,351074.97,440597.67,0,,14.26,59.42
STM00016,2024-12-01,2024-12-01,2024-12-01,Premium,7029.58,,1.61,4,354695.65,346395.52,0,,15.02,79.53
STM00017,2023-01-01,01/01/2023,2023-01-01,Premium,6815.18,24.0,1.65,2,393252.98,504950.09,0,,10.22,74.95
STM00017,2023-02-01,2023-02-01,2023-02-01,Premium,6241.41,14.0,0.8,0,397642.24,403121.59,0,,9.05,69.82
STM00017,2023-03-01,2023-03-01,2023-03-01,Premium,6622.46,22.0,0.77,3,400920.09,569167.07,0,2023-01-19,11.28,60.8
STM00017,2023-04-01,2023-04-01,2023-04-01,Premium,6718.11,11.0,1.13,1,404970.49,502352.13,0,,12.64,63.3
STM00017,2023-05-01,2023-05-01,2023-05-01,Premium,6571.28,21.0,1.16,0,410240.28,839050.35,0,2023-04-08,17.73,86.73
STM00017,2023-06-01,2023-06-01,2023-06-01,Premium,6192.34,17.0,0.64,0,413411.27,519081.45,0,,19.66,87.76
STM00017,2023-07-01,01/07/2023,2023-07-01,Premium,5727.32,1.0,1.67,8,418735.65,889709.34,0,,13.42,66.68
STM00017,2023-08-01,2023-08-01,2023-08-01,Premium,6708.7,14.0,0.56,9,423095.02,729604.58,0,,14.46,65.08
STM00017,2023-09-01,2023-09-01,2023-09-01,Premium,6304.98,14.0,0.9,9,426947.19,338824.27,0,,17.16,62.29
STM00017,2023-10-01,2023-10-01,2023-10-01,Premium,6448.88,9.0,1.64,3,430978.33,322814.74,0,,11.26,62.81
STM00017,2023-11-01,2023-11-01,2023-11-01,Premium,7009.26,11.0,0.84,1,436435.62,393944.78,0,,19.86,77.15
STM00017,2023-12-01,2023-12-01,2023-12-01,Premium,6901.16,12.0,1.56,4,443265.67,536444.69,0,2023-11-19,10.94,62.73
STM00017,2024-01-01,01/01/2024,2024-01-01,Premium,5369.2,,1.48,5,447754.33,566822.17,0,,11.85,77.24
STM00017,2024-02-01,2024-02-01,2024-02-01,Premium,6810.44,13.0,0.81,9,451663.66,637418.29,0,2024-01-27,8.9,84.86
STM00017,2024-03-01,2024-03-01,2024-03-01,Premium,6684.96,5.0,1.21,4,456331.96,562795.13,0,,9.32,85.73
STM00017,2024-04-01,2024-04-01,2024-04-01,Premium,6676.4,7.0,1.41,1,,715029.11,0,,9.57,86.57
STM00017,2024-05-01,2024-05-01,2024-05-01,Premium,5357.41,22.0,1.37,6,464120.29,617088.26,0,,12.88,65.66
STM00017,2024-06-01,2024-06-01,2024-06-01,Premium,5969.33,6.0,1.72,7,467615.21,822893.11,0,,16.43,85.11
STM00017,2024-07-01,01/07/2024,2024-07-01,Premium,6823.12,3.0,0.69,3,472923.14,648951.67,0,2024-06-11,19.64,69.17
STM00017,2024-08-01,2024-08-01,2024-08-01,Premium,5975.92,21.0,0.49,7,476186.6,429210.01,0,2024-07-25,16.18,75.79
